Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
2              |     2011-07-15 08:16:44      |     110       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42P01]: Undefined table: 7 ERRO:  faltando entrada para tabela "inv" na cláusula FROM LINE 5: ...ntariado" AS "iiv" ON (sol.cd_item_inventariado = inv.cd_ite...                                                              ^
2              |     2011-07-15 08:18:25      |     112       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42P01]: Undefined table: 7 ERRO:  faltando entrada para tabela "inv" na cláusula FROM LINE 5: ...ntariado" AS "iiv" ON (sol.cd_item_inventariado = inv.cd_ite...                                                              ^
2              |     2011-07-15 08:18:31      |     112       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42P01]: Undefined table: 7 ERRO:  faltando entrada para tabela "inv" na cláusula FROM LINE 5: ...ntariado" AS "iiv" ON (sol.cd_item_inventariado = inv.cd_ite...                                                              ^
2              |     2011-07-15 08:31:08      |     139       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42601]: Syntax error: 7 ERRO:  identificador delimitado tem tamanho zero em ou próximo a """" LINE 2:  INNER JOIN "oasis"."s_solicitacao" AS ""                                                ^
2              |     2011-07-15 08:33:41      |     141       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42P01]: Undefined table: 7 ERRO:  faltando entrada para tabela "inv" na cláusula FROM LINE 1: ...ROM "oasis"."a_item_inventariado" AS "iiv" WHERE (inv.cd_ite...                                                              ^
2              |     2011-07-15 11:07:16      |     125       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 1
2              |     2011-07-15 11:24:53      |     125       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 1
2              |     2011-07-15 11:27:05      |     125       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 1
2              |     2011-07-15 11:27:26      |     125       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 1
2              |     2011-07-15 12:08:12      |     125       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 1
2              |     2011-07-19 11:08:43      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/12/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 11:09:02      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/12/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 11:09:18      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/13/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 11:12:18      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/12/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 11:12:26      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/14/ni_solicitacao/11/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 11:12:30      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/13/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 11:12:34      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/12/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 11:12:39      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/11/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 11:13:36      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-19 16:12:13      |     1366      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_00000014" requer 2
2              |     2011-07-20 08:10:54      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/11/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:14:14      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/11/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:14:23      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:14:29      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/14/ni_solicitacao/11/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:14:36      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/12/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:14:40      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/11/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:15:01      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:17:54      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:18:36      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:28:21      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:29:00      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:29:30      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:30:35      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:30:59      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:31:33      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:32:12      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:32:46      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:33:15      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:33:37      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:34:02      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:34:48      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:36:20      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:36:45      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:37:36      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:37:58      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:40:27      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 08:46:34      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/14/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 09:16:45      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/solicitacao-service-desk/editar/cd_objeto/2/ni_solicitacao/11/ni_ano_solicitacao/2011|     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "and" LINE 1: ...is"."a_item_inventariado" WHERE (cd_inventario =  and cd_ite...                                                              ^
2              |     2011-07-20 09:56:20      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/                                                                         |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     O nome do Servidor esta ínvalido                 
2              |     2011-07-20 09:56:24      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/auth/logout                                                              |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     O nome do Servidor esta ínvalido                 
2              |     2011-07-20 09:56:30      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/auth/logout                                                              |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     O nome do Servidor esta ínvalido                 
2              |     2011-07-20 09:56:32      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/auth/logout                                                              |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     O nome do Servidor esta ínvalido                 
2              |     2011-07-20 09:56:35      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/                                                                         |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     O nome do Servidor esta ínvalido                 
2              |     2011-07-20 09:56:38      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/auth/logout                                                              |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     O nome do Servidor esta ínvalido                 
2              |     2011-07-20 09:56:41      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/auth/logout                                                              |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     O nome do Servidor esta ínvalido                 
2              |     2011-07-20 09:56:47      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/auth/logout                                                              |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     O nome do Servidor esta ínvalido                 
2              |     2011-07-20 13:48:24      |     1051      |     insert                                |     Zend_Db_Adapter_Abstract                |     /oasis/solicitacao-service-desk                                                 |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[22P02]: Invalid text representation: 7 ERRO:  sintaxe de entrada é inválida para tipo numeric: ""
2              |     2011-07-20 13:56:46      |     845       |     _setupMetadata                        |     Zend_Db_Table_Abstract                  |     /oasis/auth/logout                                                              |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[08006] [7] timeout expired               
2              |     2011-07-25 15:59:37      |     1320      |     _fetch                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDiverso/inventario/inventario                                   |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     SQLSTATE[42P01]: Undefined table: 7 ERRO:  relação "oasis.KT_B_SUBITEM_INV_DSCRI" não existe LINE 6:  LEFT JOIN "oasis"."KT_B_SUBITEM_INV_DSCRI" AS "siid" ON bii...                    ^
